ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
MF,GO:0046943,carboxylic acid transmembrane transporter activity,34/1523,120/14839,2.3846307980566645e-8,1.2493103677507097e-6,1.0520508360005976e-6,Ceacam1/Mfsd2a/Sfxn1/Sfxn2/Slc10a5/Slc13a2/Slc16a10/Slc16a9/Slc1a1/Slc1a2/Slc1a3/Slc23a1/Slc26a10/Slc26a2/Slc26a6/Slc27a2/Slc27a5/Slc36a1/Slc43a2/Slc46a1/Slc47a1/Slc51a/Slc51b/Slc5a12/Slc5a6/Slc6a19/Slc6a20a/Slc6a7/Slc7a15/Slc7a7/Slc7a8/Slc7a9/Slc9a3r1/Slco2b1,34
MF,GO:0046873,metal ion transmembrane transporter activity,66/1523,321/14839,2.4536722198812355e-8,1.2493103677507097e-6,1.0520508360005976e-6,Aqp1/Asic1/Atp1a1/Atp2b3/Atp2c2/Atp7b/Cacna1a/Cacna2d2/Cacnb1/Cacnb4/Cnnm2/Cnnm4/Gm5134/Grin2a/Hcn1/Kcne3/Kcng1/Kcnj2/Kcnk3/Kcnmb2/Kcnn4/Kcns3/Lrrc26/Mcoln2/Mfsd2a/Panx1/Scn2b/Scnn1a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc28a1/Slc28a3/Slc30a10/Slc30a2/Slc31a1/Slc34a2/Slc39a5/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a8/Slc8a3/Slc9a3/Tfrc/Tmem37/Trpm5/Trpv3/Trpv6,66
MF,GO:0022853,active ion transmembrane transporter activity,46/1523,191/14839,2.4855389515459145e-8,1.2493103677507097e-6,1.0520508360005976e-6,Atp1a1/Atp2b3/Atp2c2/Atp6v0e2/Atp7b/Cox7a1/Gm5134/Mfsd2a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc15a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc26a10/Slc26a2/Slc26a6/Slc28a1/Slc28a3/Slc34a2/Slc36a1/Slc37a2/Slc37a4/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a8/Slc8a3/Slc9a3/Slco2b1/Slco4a1,46
MF,GO:0005342,organic acid transmembrane transporter activity,34/1523,121/14839,2.993977493757746e-8,1.3888661638839487e-6,1.1695715064285885e-6,Ceacam1/Mfsd2a/Sfxn1/Sfxn2/Slc10a5/Slc13a2/Slc16a10/Slc16a9/Slc1a1/Slc1a2/Slc1a3/Slc23a1/Slc26a10/Slc26a2/Slc26a6/Slc27a2/Slc27a5/Slc36a1/Slc43a2/Slc46a1/Slc47a1/Slc51a/Slc51b/Slc5a12/Slc5a6/Slc6a19/Slc6a20a/Slc6a7/Slc7a15/Slc7a7/Slc7a8/Slc7a9/Slc9a3r1/Slco2b1,34
MF,GO:0008395,steroid hydroxylase activity,17/1523,37/14839,3.054051250425437e-8,1.3888661638839487e-6,1.1695715064285885e-6,Cyp17a1/Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25,17
MF,GO:0016229,steroid dehydrogenase activity,15/1523,30/14839,4.8082144502563097e-8,2.087202181815807e-6,1.7576439425817323e-6,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Hsd17b11/Hsd17b14/Hsd17b6/Hsd3b2/Hsd3b3/Rdh16/Rdh16f2/Rdh7/Rdh9/Srd5a1,15
MF,GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",14/1523,27/14839,7.499012522977438e-8,3.1137204171493275e-6,2.622080351283645e-6,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Hsd17b11/Hsd17b14/Hsd17b6/Hsd3b2/Hsd3b3/Rdh16/Rdh16f2/Rdh7/Rdh9,14
MF,GO:0008324,cation transmembrane transporter activity,87/1523,480/14839,8.010942028437325e-8,3.1138936359647026e-6,2.6222262197597496e-6,Ano6/Aqp1/Asic1/Atp1a1/Atp2b3/Atp2c2/Atp5g1/Atp5k/Atp6v0e2/Atp7b/Cacna1a/Cacna2d2/Cacnb1/Cacnb4/Calhm6/Cnnm2/Cnnm4/Cox7a1/Gm5134/Grin2a/Hcn1/Htr3b/Kcne3/Kcng1/Kcnj2/Kcnk3/Kcnmb2/Kcnn4/Kcns3/Lrrc26/Mcoln2/Mfsd2a/Otop3/P2rx7/Panx1/Rhbg/Scn2b/Scnn1a/Sfxn1/Sfxn2/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc15a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc25a42/Slc25a45/Slc28a1/Slc28a3/Slc30a10/Slc30a2/Slc31a1/Slc34a2/Slc36a1/Slc39a5/Slc41a2/Slc46a1/Slc47a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a7/Slc6a8/Slc7a8/Slc8a3/Slc9a3/Tfrc/Tmem37/Trpm5/Trpv3/Trpv6,87
MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",38/1523,149/14839,8.151554020850006e-8,3.1138936359647026e-6,2.6222262197597496e-6,Agmo/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Cyp17a1/Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40/Cyp4v3/Egln3/Fads1/Fads2/Fmo1/Fmo4/Fmo5/Mical1/Ogfod3/Scd2/Tet1,38
MF,GO:0022890,inorganic cation transmembrane transporter activity,80/1523,437/14839,1.7445938234628589e-7,6.408027313103963e-6,5.39623352682439e-6,Ano6/Aqp1/Asic1/Atp1a1/Atp2b3/Atp2c2/Atp5g1/Atp5k/Atp6v0e2/Atp7b/Cacna1a/Cacna2d2/Cacnb1/Cacnb4/Calhm6/Cnnm2/Cnnm4/Cox7a1/Gm5134/Grin2a/Hcn1/Htr3b/Kcne3/Kcng1/Kcnj2/Kcnk3/Kcnmb2/Kcnn4/Kcns3/Lrrc26/Mcoln2/Mfsd2a/Otop3/P2rx7/Panx1/Rhbg/Scn2b/Scnn1a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc15a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc28a1/Slc28a3/Slc30a10/Slc30a2/Slc31a1/Slc34a2/Slc36a1/Slc39a5/Slc41a2/Slc46a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a8/Slc8a3/Slc9a3/Tfrc/Tmem37/Trpm5/Trpv3/Trpv6,80
MF,GO:0017116,single-stranded DNA helicase activity,12/1523,22/14839,3.1724522108714533e-7,1.1221080968082363e-5,9.449331341543043e-6,Chtf18/Dscc1/Mcm2/Mcm3/Mcm4/Mcm5/Mcm6/Pif1/Polq/Rad51/Rfc3/Rfc4,12
MF,GO:0022804,active transmembrane transporter activity,62/1523,316/14839,3.7303042472931633e-7,1.2723001986303466e-5,1.07141069358345e-5,Abca2/Abcb10/Abcc6/Abcd1/Atp1a1/Atp2b3/Atp2c2/Atp6v0e2/Atp7b/Cox7a1/Gm5134/Mfsd2a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc13a2/Slc15a1/Slc16a10/Slc16a9/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc26a10/Slc26a2/Slc26a6/Slc28a1/Slc28a3/Slc34a2/Slc35c2/Slc35e2/Slc35e3/Slc36a1/Slc37a2/Slc37a4/Slc47a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a12/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a19/Slc6a20a/Slc6a3/Slc6a4/Slc6a7/Slc6a8/Slc7a8/Slc8a3/Slc9a3/Slco2b1/Slco4a1/Tap1,62
MF,GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",18/1523,51/14839,1.4671213542473949e-6,4.831382390711249e-5,4.068532539546315e-5,Adh4/Adh7/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Aldh1a1/Aldh1a7/Aldh1b1/Aldh1l1/Aldh4a1/Aldh9a1/Dhrs4/Far2/Fmo5/Rdh11,18
MF,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",16/1523,42/14839,1.7405789788488794e-6,5.540843082668932e-5,4.6659731222475224e-5,Adh4/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Aldh1a1/Aldh1a7/Aldh1b1/Aldh1l1/Aldh4a1/Aldh9a1/Dhrs4/Far2/Rdh11,16
MF,GO:0008514,organic anion transmembrane transporter activity,32/1523,133/14839,3.303047450329235e-6,1.0175517145369094e-4,8.568856543468712e-5,Mfsd2a/Sfxn1/Sfxn2/Slc13a2/Slc1a1/Slc1a2/Slc1a3/Slc23a1/Slc25a42/Slc26a10/Slc26a2/Slc26a6/Slc2a2/Slc36a1/Slc37a2/Slc46a1/Slc47a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc52a2/Slc5a12/Slc5a6/Slc6a20a/Slc6a7/Slc6a8/Slc7a8/Slc7a9/Slc9a3r1/Slco2b1/Slco4a1,32
MF,GO:0019842,vitamin binding,28/1523,109/14839,3.451588277146747e-6,1.0300833764609823e-4,8.674386328092483e-5,Abat/Adh4/Adh7/C8g/Crabp1/Csad/Cubn/Dhfr/Egln3/Gad2/Gcat/Gpt/Kyat3/Lrat/Mtarc1/Mtarc2/Oat/Ogfod3/Opn3/Pank3/Rbp2/Rbp7/S100g/Sardh/Shmt1/Slc46a1/Tyms/Vdr,28
MF,GO:0031406,carboxylic acid binding,34/1523,146/14839,3.606050915208144e-6,1.0435692800072053e-4,8.787951831639624e-5,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Crabp1/Cyp4f14/Cyp4f15/Cyp4f40/Dgat1/Dhfr/Egln3/Fabp2/Fabp6/Gad2/Glud1/Grin2a/L1cam/Lrat/Mag/Nags/Ogfod3/Pck1/Ppard/Sardh/Scp2/Sesn1/Shmt1/Slc1a1/Slc1a3/Slc46a1/Tm4sf5/Tyms/Vdr,34
MF,GO:0001758,retinal dehydrogenase activity,8/1523,13/14839,9.695765008898615e-6,2.72336928926417e-4,2.2933636120119326e-4,Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Aldh1a1/Dhrs4,8
MF,GO:0015144,carbohydrate transmembrane transporter activity,13/1523,33/14839,1.0631800005069459e-5,2.7720019192428925e-4,2.3343174056782254e-4,Aqp1/Aqp11/Aqp3/Gm5134/Mfsd4b5/Slc23a1/Slc2a2/Slc2a9/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a9,13
MF,GO:0033695,"oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor",7/1523,10/14839,1.0739693299684504e-5,2.7720019192428925e-4,2.3343174056782254e-4,Cyp2c29/Cyp2c38/Cyp2c65/Cyp2c66/Cyp2c68/Cyp3a11/Cyp3a25,7
MF,GO:0034875,caffeine oxidase activity,7/1523,10/14839,1.0739693299684504e-5,2.7720019192428925e-4,2.3343174056782254e-4,Cyp2c29/Cyp2c38/Cyp2c65/Cyp2c66/Cyp2c68/Cyp3a11/Cyp3a25,7
MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",11/1523,26/14839,2.3021342064443914e-5,5.785626755669457e-4,4.8721067416163853e-4,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Bdh2/Dhcr24/Dhcr7/Dpyd/Lbr/Srd5a1,11
MF,GO:0070330,aromatase activity,9/1523,18/14839,2.5357342916001765e-5,6.062327675513233e-4,5.10511804253746e-4,Cyp1a1/Cyp2b10/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2d26/Cyp2j6/Cyp3a11/Cyp3a25,9
MF,GO:0005253,anion channel activity,18/1523,61/14839,2.539194837911302e-5,6.062327675513233e-4,5.10511804253746e-4,Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Gpr89/Lrrc8b/Slc1a1/Slc26a6/Ttyh2/Ttyh3,18
MF,GO:0005372,water transmembrane transporter activity,7/1523,11/14839,2.6904864472431978e-5,6.266864773456717e-4,5.277359809226709e-4,Aqp1/Aqp11/Aqp3/Aqp4/Aqp8/Slc14a1/Slc5a1,7
MF,GO:0003777,microtubule motor activity,17/1523,56/14839,2.82007024373319e-5,6.412302578012373e-4,5.399833749905157e-4,Cenpe/Dnah11/Dnah12/Dnah14/Dnah2/Dnah8/Kif11/Kif12/Kif14/Kif15/Kif20b/Kif22/Kif23/Kif4/Kifc1/Kifc3/Kifc5b,17
MF,GO:0016408,C-acyltransferase activity,8/1523,15/14839,4.012906670924297e-5,8.709831524392508e-4,7.334594967909481e-4,Acaa2/Acat1/Acat2/Acsm3/Acsm5/Gcat/Scp2/Sptssa,8
MF,GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",8/1523,15/14839,4.012906670924297e-5,8.709831524392508e-4,7.334594967909481e-4,Cyp2c29/Cyp2c38/Cyp2c65/Cyp2c66/Cyp2c68/Cyp3a11/Cyp3a25/Xdh,8
MF,GO:0015145,monosaccharide transmembrane transporter activity,10/1523,24/14839,6.389905547318807e-5,0.0013560799550421023,0.001141962067403876,Gm5134/Mfsd4b5/Slc23a1/Slc2a2/Slc2a9/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a9,10
MF,GO:0008106,alcohol dehydrogenase (NADP+) activity,9/1523,20/14839,7.238349523613737e-5,0.0015027443032719823,0.0012654688869658797,Adh4/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Dhrs3/Rdh11,9
MF,GO:0020037,heme binding,23/1523,96/14839,8.187207472967692e-5,0.0016635708801455628,0.00140090179380679,Cyp17a1/Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4v3/Flvcr1/Nr1d1,23
MF,GO:0008028,monocarboxylic acid transmembrane transporter activity,13/1523,39/14839,8.365921176748799e-5,0.0016644697341239797,0.0014016587234728251,Ceacam1/Mfsd2a/Slc10a5/Slc16a9/Slc26a6/Slc27a2/Slc27a5/Slc51a/Slc51b/Slc5a12/Slc5a6/Slc9a3r1/Slco2b1,13
MF,GO:0051287,"NAD binding",17/1523,61/14839,9.399155635605465e-5,0.0018115289966533564,0.0015254981024449316,Adh1/Adh4/Adh7/Ahcy/Aldh1a1/Aldh9a1/Bdh2/Cryl1/Ehhadh/Glud1/Gpd1/Gpd1l/Hadh/Hsd11b2/Idh1/Me2/Parp14,17
MF,GO:0005506,iron ion binding,26/1523,116/14839,9.651256453161616e-5,0.0018115289966533564,0.0015254981024449316,Agmo/Alox5/Cdo1/Cyp17a1/Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c70/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25/Cyp4a10/Cyp4f14/Cyp4v3/Dpyd/Egln3/Ogfod3/Scd2/Slc11a2/Tet1/Xdh,26
MF,GO:0051119,sugar transmembrane transporter activity,10/1523,25/14839,9.674133908829442e-5,0.0018115289966533564,0.0015254981024449316,Gm5134/Mfsd4b5/Slc23a1/Slc2a2/Slc2a9/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a9,10
MF,GO:0046906,tetrapyrrole binding,24/1523,104/14839,1.0909162882829914e-4,0.002003509721750494,0.0016871660814741,Cubn/Cyp17a1/Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4v3/Flvcr1/Nr1d1,24
MF,GO:0004032,alditol:NADP+ 1-oxidoreductase activity,7/1523,13/14839,1.1615820708273075e-4,0.0020930393917737333,0.0017625594878094598,Adh4/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21,7
MF,GO:0005254,chloride channel activity,15/1523,51/14839,1.2327121169438177e-4,0.00218007190227775,0.0018358500229707368,Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Slc26a6/Ttyh2/Ttyh3,15
MF,GO:0004030,aldehyde dehydrogenase [NAD(P)+] activity,8/1523,17/14839,1.2555387918877095e-4,0.00218007190227775,0.0018358500229707368,Adh4/Aldh1a1/Aldh1a7/Aldh1b1/Aldh1l1/Aldh4a1/Aldh9a1/Rdh11,8
MF,GO:0030547,signaling receptor inhibitor activity,10/1523,26/14839,1.428163372282013e-4,0.002392800036016355,0.002014989504013773,Adh7/Ccl5/Dkk4/Dut/Ly6c2/Ly6g2/Ly6m/Lypd6/Pcsk9/Wfikkn1,10
MF,GO:0042605,peptide antigen binding,10/1523,26/14839,1.428163372282013e-4,0.002392800036016355,0.002014989504013773,Dhcr24/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Tap1,10
MF,GO:0015171,amino acid transmembrane transporter activity,17/1523,63/14839,1.4543876849587627e-4,0.0023947245502338246,0.0020166101475653266,Sfxn1/Sfxn2/Slc16a10/Slc1a1/Slc1a2/Slc1a3/Slc36a1/Slc43a2/Slc47a1/Slc6a19/Slc6a20a/Slc6a7/Slc7a15/Slc7a7/Slc7a8/Slc7a9/Slc9a3r1,17
MF,GO:0003774,cytoskeletal motor activity,21/1523,88/14839,1.7445608608425626e-4,0.00277442815173365,0.002336360548828337,Cenpe/Dnah11/Dnah12/Dnah14/Dnah2/Dnah8/Kif11/Kif12/Kif14/Kif15/Kif20b/Kif22/Kif23/Kif4/Kifc1/Kifc3/Kifc5b/Myo1a/Myo7a/Myo7b/Pmp22,21
MF,GO:0005355,glucose transmembrane transporter activity,9/1523,22/14839,1.772147824667567e-4,0.00277442815173365,0.002336360548828337,Gm5134/Mfsd4b5/Slc2a2/Slc2a9/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a9,9
MF,GO:0015149,hexose transmembrane transporter activity,9/1523,22/14839,1.772147824667567e-4,0.00277442815173365,0.002336360548828337,Gm5134/Mfsd4b5/Slc2a2/Slc2a9/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a9,9
MF,GO:1901618,organic hydroxy compound transmembrane transporter activity,12/1523,37/14839,2.0996928649468096e-4,0.003234204332297102,0.002723540490355454,Aqp1/Aqp11/Aqp3/Ceacam1/Slc10a5/Slc22a1/Slc51a/Slc51b/Slc5a12/Slc6a3/Slc6a4/Slco2b1,12
MF,GO:0004033,aldo-keto reductase (NADP) activity,9/1523,23/14839,2.6475706065721966e-4,0.00395067176449445,0.0033268814858900633,Adh4/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Dhrs3/Rdh11,9
MF,GO:0070006,metalloaminopeptidase activity,9/1523,23/14839,2.6475706065721966e-4,0.00395067176449445,0.0033268814858900633,Anpep/Enpep/Lap3/Lta4h/Pepd/Rnpep/Trhde/Xpnpep1/Xpnpep2,9
MF,GO:0015267,channel activity,55/1523,334/14839,2.7439113835938165e-4,0.003970356623230446,0.003343458209036166,Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Aqp1/Aqp11/Aqp3/Aqp4/Aqp8/Asic1/Atp5g1/Atp5k/Cacna1a/Cacna2d2/Cacnb1/Cacnb4/Calhm6/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Gjb3/Gpr89/Grin2a/Gsdmd/Hcn1/Htr3b/Kcne3/Kcng1/Kcnj2/Kcnk3/Kcnmb2/Kcnn4/Kcns3/Lrrc26/Lrrc8b/Mcoln2/Otop3/P2rx7/Panx1/Scn2b/Scnn1a/Slc14a1/Slc1a1/Slc26a6/Tmem37/Trpm5/Trpv3/Trpv6/Ttyh2/Ttyh3,55
MF,GO:0022803,passive transmembrane transporter activity,55/1523,334/14839,2.7439113835938165e-4,0.003970356623230446,0.003343458209036166,Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Aqp1/Aqp11/Aqp3/Aqp4/Aqp8/Asic1/Atp5g1/Atp5k/Cacna1a/Cacna2d2/Cacnb1/Cacnb4/Calhm6/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Gjb3/Gpr89/Grin2a/Gsdmd/Hcn1/Htr3b/Kcne3/Kcng1/Kcnj2/Kcnk3/Kcnmb2/Kcnn4/Kcns3/Lrrc26/Lrrc8b/Mcoln2/Otop3/P2rx7/Panx1/Scn2b/Scnn1a/Slc14a1/Slc1a1/Slc26a6/Tmem37/Trpm5/Trpv3/Trpv6/Ttyh2/Ttyh3,55
MF,GO:0015175,neutral amino acid transmembrane transporter activity,11/1523,33/14839,2.9298038867793964e-4,0.004176063749066154,0.0035166852623714985,Sfxn1/Sfxn2/Slc1a1/Slc1a2/Slc36a1/Slc43a2/Slc6a19/Slc6a20a/Slc6a7/Slc7a8/Slc7a9,11
MF,GO:0005496,steroid binding,21/1523,92/14839,3.363405477374814e-4,0.00469169511486736,0.003950901149361988,Akr1c21/Apoa1/Apoa2/Apoa4/Atp1a1/Crp/Cyp3a11/Cyp3a25/Hsd11b2/Insig1/Nr3c1/Nr3c2/Osbpl3/Osbpl7/Paqr7/S100g/Scp2/Stard4/Sult2b1/Tspo2/Vdr,21
MF,GO:0032052,bile acid binding,6/1523,11/14839,3.38981113011359e-4,0.00469169511486736,0.003950901149361988,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Vdr,6
MF,GO:0005402,carbohydrate:cation symporter activity,7/1523,15/14839,3.6188937872614404e-4,0.004882561546792093,0.0041116307762459735,Gm5134/Slc23a1/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a9,7
MF,GO:0008235,metalloexopeptidase activity,14/1523,50/14839,3.6299672232695143e-4,0.004882561546792093,0.0041116307762459735,Ace/Ace2/Anpep/Cndp1/Cndp2/Dpep1/Enpep/Lap3/Lta4h/Pepd/Rnpep/Trhde/Xpnpep1/Xpnpep2,14
MF,GO:0005319,lipid transporter activity,27/1523,133/14839,4.023586099776236e-4,0.0053368398962309795,0.004494180965247141,Abca2/Abcd1/Ano3/Ano6/Apoa1/Apoa2/Apoa4/Apob/Atp8a1/C2cd2l/Ceacam1/Fabp2/Gltpd2/Mfsd2a/Mttp/Npc1l1/Osbpl3/Scp2/Slc10a5/Slc27a2/Slc27a5/Slc51a/Slc51b/Slco2b1/Spns2/Stard4/Tnfaip8l3,27
MF,GO:0005501,retinoid binding,8/1523,20/14839,4.908604687150595e-4,0.006421530789354545,0.005407604875245933,Adh4/Adh7/C8g/Crabp1/Lrat/Opn3/Rbp2/Rbp7,8
MF,GO:0004177,aminopeptidase activity,11/1523,35/14839,5.209240728984675e-4,0.006722736346189682,0.005661251659949206,Anpep/Dpp4/Enpep/Lap3/Lta4h/Naaladl1/Pepd/Rnpep/Trhde/Xpnpep1/Xpnpep2,11
MF,GO:0003823,antigen binding,13/1523,46/14839,5.293505120263837e-4,0.0067403965198026185,0.005676123385096942,Dhcr24/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Jchain/Klrd1/Lck/Tap1,13
MF,GO:0016829,lyase activity,32/1523,171/14839,5.691845219811057e-4,0.0070906255350493075,0.0059710530821467855,Aco1/Adcy6/Aldoc/Bst1/Car11/Car4/Car9/Csad/Cyp17a1/Cyp1a1/Cyp2s1/Dglucy/Echdc3/Ehhadh/Fahd1/Gad2/Ggact/Ggct/Gmds/Gucy2c/Kyat3/Ltc4s/Me2/Mgst2/Mgst3/Neil3/Pck1/Pisd/Pm20d1/Polq/Shmt1/Urad,32
MF,GO:0015106,bicarbonate transmembrane transporter activity,7/1523,16/14839,5.865543636323511e-4,0.0070906255350493075,0.0059710530821467855,Slc26a10/Slc26a2/Slc26a6/Slc4a10/Slc4a4/Slc4a5/Slc4a7,7
MF,GO:0015645,fatty acid ligase activity,7/1523,16/14839,5.865543636323511e-4,0.0070906255350493075,0.0059710530821467855,Acsbg1/Acsl1/Acsl6/Acsm3/Acsm5/Slc27a2/Slc27a5,7
MF,GO:0046979,TAP2 binding,7/1523,16/14839,5.865543636323511e-4,0.0070906255350493075,0.0059710530821467855,H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Tap1/Tapbp,7
MF,GO:0016805,dipeptidase activity,6/1523,12/14839,6.191299492874333e-4,0.007390863769618735,0.0062238852796789364,Ace/Cndp1/Cndp2/Dpep1/Pepd/Scrn2,6
MF,GO:0015179,L-amino acid transmembrane transporter activity,13/1523,47/14839,6.639096353741386e-4,0.00782757656521361,0.006591643423337777,Sfxn1/Slc1a1/Slc1a2/Slc1a3/Slc36a1/Slc43a2/Slc47a1/Slc6a20a/Slc6a7/Slc7a15/Slc7a7/Slc7a8/Slc7a9,13
MF,GO:0019840,isoprenoid binding,8/1523,21/14839,7.220571197986914e-4,0.008409323773265247,0.007081535809065472,Adh4/Adh7/C8g/Crabp1/Lrat/Opn3/Rbp2/Rbp7,8
MF,GO:0043178,alcohol binding,18/1523,78/14839,7.592808579204686e-4,0.008736303847157198,0.007356887450237642,Adh1/Adh4/Adh7/Apoa1/Apoa2/Apoa4/C8g/Crabp1/Crp/Lrat/Osbpl3/Osbpl7/Rbp2/Rbp7/Scp2/Stard4/Sult2b1/Tspo2,18
MF,GO:0003678,DNA helicase activity,16/1523,66/14839,8.305474658899756e-4,0.00944253368958246,0.007951607317543127,Brip1/Chtf18/Dscc1/Ercc6l/Mcm2/Mcm3/Mcm4/Mcm5/Mcm6/Nav2/Pif1/Polq/Rad51/Rad54l/Rfc3/Rfc4,16
MF,GO:0008569,minus-end-directed microtubule motor activity,7/1523,17/14839,9.092547027428576e-4,0.009980899323211829,0.00840496785112575,Dnah11/Dnah12/Dnah14/Dnah2/Dnah8/Kifc1/Kifc3,7
MF,GO:0046977,TAP binding,7/1523,17/14839,9.092547027428576e-4,0.009980899323211829,0.00840496785112575,H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Tap1/Tapbp,7
